AoA,AirSpeed,Moment,Cm
-9.100000000000021,27.7778,404.77509578753256,0.05071420000000104
-9.000000000000021,27.7778,365.55243673505703,0.045800000000001034
-8.900000000000022,27.7778,327.19177906178203,0.040993800000001024
-8.800000000000022,27.7778,289.68354497460547,0.03629440000000103
-8.700000000000022,27.7778,253.0181566804249,0.03170060000000102
-8.600000000000023,27.7778,217.18603638613823,0.027211200000001018
-8.500000000000023,27.7778,182.17760629864307,0.022825000000000997
-8.400000000000023,27.7778,147.98328862483746,0.018540800000000995
-8.300000000000024,27.7778,114.59350557161892,0.014357400000000978
-8.200000000000024,27.7778,81.99867934588536,0.010273600000000965
-8.100000000000025,27.7778,50.189232154534636,0.006288200000000965
-8.000000000000025,27.7778,19.155586204464342,0.002400000000000957
-7.900000000000025,27.7778,-11.111836297427807,-0.0013921999999990664
-7.800000000000026,27.7778,-40.62261314424376,-0.00508959999999907
-7.700000000000026,27.7778,-69.3863221290859,-0.008693399999999074
-7.600000000000026,27.7778,-97.41254104505653,-0.012204799999999086
-7.500000000000027,27.7778,-124.71084768525779,-0.015624999999999098
-7.400000000000027,27.7778,-151.290819842792,-0.018955199999999117
-7.300000000000027,27.7778,-177.16203531076118,-0.022196599999999123
-7.200000000000028,27.7778,-202.33407188226775,-0.025350399999999135
-7.100000000000028,27.7778,-226.8165073504139,-0.028417799999999147
-7.000000000000028,27.7778,-250.61891950830199,-0.03139999999999918
-6.900000000000029,27.7778,-273.7508861490338,-0.03429819999999918
-6.800000000000029,27.7778,-296.22198506571203,-0.03711359999999919
-6.7000000000000295,27.7778,-318.0417940514387,-0.039847399999999214
-6.60000000000003,27.7778,-339.21989089931606,-0.04250079999999922
-6.50000000000003,27.7778,-359.7658534024464,-0.04507499999999924
-6.4000000000000306,27.7778,-379.68925935393185,-0.04757119999999925
-6.300000000000031,27.7778,-398.99968654687467,-0.04999059999999927
-6.200000000000031,27.7778,-417.70671277437714,-0.05233439999999928
-6.100000000000032,27.7778,-435.81991582954146,-0.0546037999999993
-6.000000000000032,27.7778,-453.3488735054698,-0.05679999999999931
-5.900000000000032,27.7778,-470.3031635952645,-0.05892419999999933
-5.800000000000033,27.7778,-486.69236389202774,-0.06097759999999935
-5.700000000000033,27.7778,-502.5260521888617,-0.06296139999999936
-5.600000000000033,27.7778,-517.8138062788686,-0.06487679999999937
-5.500000000000034,27.7778,-532.5652039551508,-0.0667249999999994
-5.400000000000034,27.7778,-546.7898230108103,-0.06850719999999941
-5.3000000000000345,27.7778,-560.4972412389495,-0.07022459999999942
-5.200000000000035,27.7778,-573.6970364326709,-0.07187839999999944
-5.100000000000035,27.7778,-586.3987863850762,-0.07346979999999946
-5.0000000000000355,27.7778,-598.6120688892678,-0.07499999999999947
-4.900000000000036,27.7778,-610.346461738348,-0.07647019999999949
-4.800000000000036,27.7778,-621.6115427254191,-0.07788159999999951
-4.700000000000037,27.7778,-632.4168896435831,-0.07923539999999951
-4.600000000000037,27.7778,-642.7720802859425,-0.08053279999999954
-4.500000000000037,27.7778,-652.6866924455993,-0.08177499999999956
-4.400000000000038,27.7778,-662.1703039156558,-0.08296319999999957
-4.300000000000038,27.7778,-671.2324924892143,-0.08409859999999958
-4.200000000000038,27.7778,-679.8828359593771,-0.0851823999999996
-4.100000000000039,27.7778,-688.1309121192462,-0.08621579999999962
-4.000000000000039,27.7778,-695.9862987619239,-0.08719999999999963
-3.900000000000039,27.7778,-703.4585736805126,-0.08813619999999965
-3.800000000000039,27.7778,-710.5573146681143,-0.08902559999999966
-3.700000000000039,27.7778,-717.2920995178313,-0.08986939999999968
-3.6000000000000387,27.7778,-723.6725060227659,-0.0906687999999997
-3.5000000000000386,27.7778,-729.7081119760204,-0.09142499999999973
-3.4000000000000385,27.7778,-735.4084951706967,-0.09213919999999974
-3.3000000000000385,27.7778,-740.7832333998973,-0.09281259999999976
-3.2000000000000384,27.7778,-745.8419044567243,-0.09344639999999976
-3.1000000000000383,27.7778,-750.5940861342801,-0.09404179999999979
-3.000000000000038,27.7778,-755.0493562256668,-0.0945999999999998
-2.900000000000038,27.7778,-759.2172925239865,-0.09512219999999981
-2.800000000000038,27.7778,-763.1074728223417,-0.09560959999999982
-2.700000000000038,27.7778,-766.7294749138346,-0.09606339999999984
-2.600000000000038,27.7778,-770.0928765915672,-0.09648479999999986
-2.5000000000000377,27.7778,-773.2072556486419,-0.09687499999999986
-2.4000000000000377,27.7778,-776.0821898781608,-0.09723519999999987
-2.3000000000000376,27.7778,-778.7272570732264,-0.09756659999999989
-2.2000000000000375,27.7778,-781.1520350269406,-0.0978703999999999
-2.1000000000000374,27.7778,-783.3661015324058,-0.09814779999999991
-2.0000000000000373,27.7778,-785.3790343827242,-0.09839999999999992
-1.9000000000000372,27.7778,-787.200411370998,-0.09862819999999993
-1.8000000000000371,27.7778,-788.8398102903295,-0.09883359999999994
-1.700000000000037,27.7778,-790.3068089338208,-0.09901739999999994
-1.600000000000037,27.7778,-791.6109850945743,-0.09918079999999994
-1.5000000000000369,27.7778,-792.7619165656921,-0.09932499999999995
-1.4000000000000368,27.7778,-793.7691811402766,-0.09945119999999996
-1.3000000000000367,27.7778,-794.6423566114298,-0.09956059999999997
-1.2000000000000366,27.7778,-795.391020772254,-0.09965439999999998
-1.1000000000000365,27.7778,-796.0247514158515,-0.09973379999999998
-1.0000000000000364,27.7778,-796.5531263353245,-0.09979999999999999
-0.9000000000000364,27.7778,-796.9857233237751,-0.09985419999999999
-0.8000000000000365,27.7778,-797.3321201743057,-0.09989759999999999
-0.7000000000000365,27.7778,-797.6018946800185,-0.09993139999999999
-0.6000000000000365,27.7778,-797.8046246340157,-0.0999568
-0.5000000000000365,27.7778,-797.9498878293995,-0.099975
-0.40000000000003655,27.7778,-798.0472620592722,-0.0999872
-0.30000000000003657,27.7778,-798.106325116736,-0.0999946
-0.20000000000003657,27.7778,-798.136654794893,-0.0999984
-0.10000000000003656,27.7778,-798.1478288868456,-0.0999998
-3.655409308578328e-14,27.7778,-798.149425185696,-0.1
0.09999999999996345,27.7778,-798.1510214845464,-0.10000020000000001
0.19999999999996346,27.7778,-798.162195576499,-0.10000160000000001
0.29999999999996346,27.7778,-798.1925252546561,-0.10000540000000001
0.3999999999999635,27.7778,-798.2515883121197,-0.1000128
0.4999999999999635,27.7778,-798.3489625419924,-0.100025
0.5999999999999635,27.7778,-798.4942257373762,-0.1000432
0.6999999999999634,27.7778,-798.6969556913733,-0.1000686
0.7999999999999634,27.7778,-798.9667301970861,-0.1001024
0.8999999999999634,27.7778,-799.3131270476166,-0.1001458
0.9999999999999634,27.7778,-799.7457240360673,-0.10019999999999998
1.0999999999999635,27.7778,-800.2740989555401,-0.10026619999999999
1.1999999999999635,27.7778,-800.9078295991376,-0.10034559999999998
1.2999999999999636,27.7778,-801.6564937599617,-0.10043939999999997
1.3999999999999637,27.7778,-802.5296692311148,-0.10054879999999997
1.4999999999999638,27.7778,-803.536933805699,-0.10067499999999996
1.599999999999964,27.7778,-804.6878652768169,-0.10081919999999996
1.699999999999964,27.7778,-805.9920414375702,-0.10098259999999994
1.799999999999964,27.7778,-807.4590400810614,-0.10116639999999993
1.8999999999999642,27.7778,-809.0984390003928,-0.10137179999999993
1.9999999999999643,27.7778,-810.9198159886665,-0.10159999999999993
2.099999999999964,27.7778,-812.9327488389847,-0.1018521999999999
2.199999999999964,27.7778,-815.1468153444498,-0.1021295999999999
2.2999999999999643,27.7778,-817.5715932981639,-0.1024333999999999
2.3999999999999644,27.7778,-820.2166604932291,-0.10276479999999988
2.4999999999999645,27.7778,-823.0915947227479,-0.10312499999999987
2.5999999999999646,27.7778,-826.2059737798224,-0.10351519999999986
2.6999999999999647,27.7778,-829.5693754575549,-0.10393659999999985
2.7999999999999647,27.7778,-833.1913775490475,-0.10439039999999984
2.899999999999965,27.7778,-837.0815578474025,-0.10487779999999983
2.999999999999965,27.7778,-841.2494941457221,-0.10539999999999981
3.099999999999965,27.7778,-845.7047642371085,-0.10595819999999981
3.199999999999965,27.7778,-850.4569459146641,-0.10655359999999979
3.299999999999965,27.7778,-855.5156169714909,-0.10718739999999978
3.3999999999999653,27.7778,-860.8903552006914,-0.10786079999999977
3.4999999999999654,27.7778,-866.5907383953675,-0.10857499999999976
3.5999999999999654,27.7778,-872.6263443486215,-0.10933119999999974
3.6999999999999655,27.7778,-879.0067508535558,-0.11013059999999972
3.7999999999999656,27.7778,-885.7415357032727,-0.11097439999999971
3.8999999999999657,27.7778,-892.8402766908741,-0.1118637999999997
3.999999999999966,27.7778,-900.3125516094625,-0.11279999999999968
4.099999999999966,27.7778,-908.1679382521401,-0.11378419999999967
4.1999999999999655,27.7778,-916.4160144120088,-0.11481759999999964
4.299999999999965,27.7778,-925.0663578821712,-0.11590139999999963
4.399999999999965,27.7778,-934.1285464557294,-0.1170367999999996
4.4999999999999645,27.7778,-943.6121579257857,-0.11822499999999958
4.599999999999964,27.7778,-953.5267700854422,-0.11946719999999955
4.699999999999964,27.7778,-963.8819607278012,-0.12076459999999953
4.799999999999963,27.7778,-974.687307645965,-0.1221183999999995
4.899999999999963,27.7778,-985.9523886330356,-0.12352979999999947
4.999999999999963,27.7778,-997.6867814821155,-0.12499999999999944
5.099999999999962,27.7778,-1009.9000639863069,-0.12653019999999943
5.199999999999962,27.7778,-1022.6018139387118,-0.1281215999999994
5.299999999999962,27.7778,-1035.8016091324328,-0.12977539999999937
5.399999999999961,27.7778,-1049.5090273605715,-0.13149279999999933
5.499999999999961,27.7778,-1063.7336464162308,-0.1332749999999993
5.599999999999961,27.7778,-1078.4850440925125,-0.13512319999999928
5.69999999999996,27.7778,-1093.772798182519,-0.13703859999999923
5.79999999999996,27.7778,-1109.6064864793527,-0.1390223999999992
5.8999999999999595,27.7778,-1125.9956867761155,-0.14107579999999917
5.999999999999959,27.7778,-1142.9499768659098,-0.14319999999999913
6.099999999999959,27.7778,-1160.4789345418376,-0.1453961999999991
6.199999999999958,27.7778,-1178.5921375970015,-0.14766559999999906
6.299999999999958,27.7778,-1197.2991638245035,-0.15000939999999902
6.399999999999958,27.7778,-1216.609591017446,-0.15242879999999898
6.499999999999957,27.7778,-1236.532996968931,-0.15492499999999892
6.599999999999957,27.7778,-1257.078959472061,-0.1574991999999989
6.699999999999957,27.7778,-1278.2570563199376,-0.16015259999999884
6.799999999999956,27.7778,-1300.076865305664,-0.1628863999999988
6.899999999999956,27.7778,-1322.5479642223415,-0.16570179999999873
6.999999999999956,27.7778,-1345.679930863073,-0.1685999999999987
7.099999999999955,27.7778,-1369.4823430209606,-0.17158219999999866
7.199999999999955,27.7778,-1393.9647784891063,-0.17464959999999863
7.2999999999999545,27.7778,-1419.1368150606122,-0.17780339999999856
7.399999999999954,27.7778,-1445.008030528581,-0.1810447999999985
7.499999999999954,27.7778,-1471.5880026861146,-0.18437499999999846
7.5999999999999535,27.7778,-1498.8863093263153,-0.18779519999999839
7.699999999999953,27.7778,-1526.9125282422854,-0.19130659999999833
7.799999999999953,27.7778,-1555.676237227127,-0.1949103999999983
7.899999999999952,27.7778,-1585.1870140739425,-0.19860779999999822
7.999999999999952,27.7778,-1615.454436575834,-0.20239999999999816
8.099999999999952,27.7778,-1646.4880825259036,-0.2062881999999981
8.199999999999951,27.7778,-1678.297529717254,-0.21027359999999806
8.299999999999951,27.7778,-1710.8923559429868,-0.21435739999999798
8.39999999999995,27.7778,-1744.2821389962048,-0.21854079999999793
8.49999999999995,27.7778,-1778.4764566700098,-0.22282499999999786
8.59999999999995,27.7778,-1813.4848867575042,-0.22721119999999778
8.69999999999995,27.7778,-1849.3170070517906,-0.23170059999999773
8.79999999999995,27.7778,-1885.9823953459704,-0.23629439999999766
8.899999999999949,27.7778,-1923.4906294331465,-0.2409937999999976
8.999999999999948,27.7778,-1961.8512871064208,-0.24579999999999752
9.099999999999948,27.7778,-2001.0739461588958,-0.25071419999999744
9.199999999999948,27.7778,-2041.1681843836732,-0.25573759999999734
9.299999999999947,27.7778,-2082.143579573856,-0.2608713999999973
9.399999999999947,27.7778,-2124.009709522546,-0.2661167999999972
9.499999999999947,27.7778,-2166.776152022845,-0.27147499999999714
9.599999999999946,27.7778,-2210.452484867856,-0.27694719999999706
9.699999999999946,27.7778,-2255.048285850681,-0.28253459999999697
9.799999999999946,27.7778,-2300.573132764422,-0.2882383999999969
9.899999999999945,27.7778,-2347.0366034021818,-0.2940597999999968
9.999999999999945,27.7778,-2394.4482755570616,-0.2999999999999967
10.099999999999945,27.7778,-2442.817727022165,-0.3060601999999967
10.199999999999944,27.7778,-2492.154535590593,-0.31224159999999657
10.299999999999944,27.7778,-2542.4682790554475,-0.3185453999999964
10.399999999999944,27.7778,-2593.768535209832,-0.32497279999999634
10.499999999999943,27.7778,-2646.0648818468485,-0.33152499999999624
10.599999999999943,27.7778,-2699.366896759599,-0.33820319999999615
10.699999999999942,27.7778,-2753.684157741186,-0.3450085999999961
10.799999999999942,27.7778,-2809.026242584711,-0.351942399999996
10.899999999999942,27.7778,-2865.402729083277,-0.35900579999999593
10.999999999999941,27.7778,-2922.8231950299846,-0.36619999999999575
11.099999999999941,27.7778,-2981.2972182179387,-0.3735261999999957
11.19999999999994,27.7778,-3040.83437644024,-0.3809855999999956
11.29999999999994,27.7778,-3101.44424748999,-0.38857939999999547
11.39999999999994,27.7778,-3163.1364091602923,-0.39630879999999535
11.49999999999994,27.7778,-3225.920439244249,-0.4041749999999953
11.59999999999994,27.7778,-3289.805915534961,-0.4121791999999951
11.699999999999939,27.7778,-3354.802415825532,-0.420322599999995
11.799999999999939,27.7778,-3420.9195179090634,-0.42860639999999484
11.899999999999938,27.7778,-3488.1667995786584,-0.43703179999999475
11.999999999999938,27.7778,-3556.553838627419,-0.44559999999999467
12.099999999999937,27.7778,-3626.0902128484454,-0.4543121999999945
12.199999999999937,27.7778,-3696.7855000348427,-0.4631695999999944
12.299999999999937,27.7778,-3768.6492779797113,-0.4721733999999943
12.399999999999936,27.7778,-3841.6911244761536,-0.4813247999999941
12.499999999999936,27.7778,-3915.920617317273,-0.490624999999994
12.599999999999936,27.7778,-3991.34733429617,-0.5000751999999938
12.699999999999935,27.7778,-4067.9808532059496,-0.5096765999999938
12.799999999999935,27.7778,-4145.8307518397105,-0.5194303999999936
12.899999999999935,27.7778,-4224.906607990557,-0.5293377999999935
12.999999999999934,27.7778,-4305.217999451592,-0.5393999999999934
13.099999999999934,27.7778,-4386.774504015914,-0.5496181999999932
13.199999999999934,27.7778,-4469.58569947663,-0.5599935999999931
13.299999999999933,27.7778,-4553.661163626841,-0.570527399999993
13.399999999999933,27.7778,-4639.010474259646,-0.5812207999999928
13.499999999999932,27.7778,-4725.643209168151,-0.5920749999999927
13.599999999999932,27.7778,-4813.568946145456,-0.6030911999999925
13.699999999999932,27.7778,-4902.7972629846645,-0.6142705999999923
13.799999999999931,27.7778,-4993.337737478879,-0.6256143999999922
13.899999999999931,27.7778,-5085.1999474212,-0.637123799999992
13.99999999999993,27.7778,-5178.39347060473,-0.6487999999999918
14.09999999999993,27.7778,-5272.927884822573,-0.6606441999999917
14.19999999999993,27.7778,-5368.81276786783,-0.6726575999999915
14.29999999999993,27.7778,-5466.057697533604,-0.6848413999999914
14.39999999999993,27.7778,-5564.672251612996,-0.6971967999999912
14.499999999999929,27.7778,-5664.666007899109,-0.7097249999999911
14.599999999999929,27.7778,-5766.048544185046,-0.7224271999999909
14.699999999999928,27.7778,-5868.829438263906,-0.7353045999999906
14.799999999999928,27.7778,-5973.0182679287955,-0.7483583999999905
14.899999999999928,27.7778,-6078.624610972815,-0.7615897999999904
14.999999999999927,27.7778,-6185.658045189065,-0.7749999999999901
15.099999999999927,27.7778,-6294.128148370651,-0.78859019999999
